Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Sqrt_Item_Weight,log_Item_Visibility,Item_Visibility_MeanRatio,Fat_Content_Low Fat,Fat_Content_Regular,Item_Category_DR,Item_Category_FD,Item_Category_NC,NUM_OUT010,NUM_OUT013,NUM_OUT017,NUM_OUT018,NUM_OUT019,NUM_OUT027,NUM_OUT035,NUM_OUT045,NUM_OUT046,NUM_OUT049,OUT_SIZE_High,OUT_SIZE_Medium,OUT_SIZE_Small,CITY_Tier 1,CITY_Tier 2,CITY_Tier 3,Grocery Store,Supermarket Type1,Supermarket Type2,Supermarket Type3,Item_Identity,avg_Item_Sales
14.35,0.091283986,232.6984,2009,3.788139384975162,-2.393779906546497,0.9334195329400424,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,433,4016.1056000000003
21.0,0.049066248,192.4478,1985,4.58257569495584,-3.0145838940005696,0.8704928818228715,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,436,2058.5703750000002
11.1,0.135416391,218.3482,2002,3.331666249791536,-1.9994008697006795,0.9154321418017842,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,772,2519.0543
8.42,0.070510189,214.4192,1987,2.9017236257093817,-2.6519980547839253,0.8620026263170087,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1339,1617.8940000000002
7.7849999999999975,0.066765523,107.1964,1985,2.7901612856607407,-2.706568454431224,1.599123663624571,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1239,920.4685
15.5,0.07575107,262.8568,1997,3.9370039370059056,-2.58030270927988,0.8747287921480917,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,976,3310.3576
11.65,0.058730831,171.9422,1997,3.4132096331752027,-2.8347904600501113,0.9222899164636698,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,639,2512.7292
17.349999999999998,0.020460284,81.7618,1985,4.165333119931706,-3.8892696378120797,0.9094169153365328,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1448,1116.3563714285715
12.3,0.069401919,107.9938,1987,3.5071355833500366,-2.6678407605548378,0.8740008582602232,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,6,1661.5039
13.65,0.026579951,34.7532,1987,3.694590640382233,-3.627598069190084,0.8481512633659954,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,979,623.1888
13.3,0.010388441555555556,62.151,1998,3.6469165057620936,-4.567061479774303,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,392,969.8486666666668
5.035,0.139913045,227.9036,1985,2.243880567231688,-1.9667341564826373,1.5105123476703783,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1145,3233.3911200000002
9.5,0.022093019,195.9452,1999,3.0822070014844885,-3.8124936027127103,0.931077919664186,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1159,2505.53856
8.8,0.071369947,209.1612,1987,2.9664793948382653,-2.639878408608376,0.9288589841953124,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,225,2299.6732
20.7,0.047482391,215.9876,2004,4.54972526643093,-3.0473963524631014,0.9221155202037716,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,612,2822.7700666666665
11.5,0.017642229,131.8626,1997,3.3911649915626336,-4.037459875842095,0.9296326166847152,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1396,2061.1265714285714
16.7,0.052625179,113.4176,2009,4.086563348340509,-2.9445605855601986,1.0031395325101178,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,211,1565.0738666666666
6.885,0.14057889,112.1228,2009,2.6239283526803847,-1.9619864531255584,0.8782920679310112,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,888,2320.9788
6.715,0.203510667,41.0454,1998,2.5913317039699875,-1.5920368577828288,1.5560143964539956,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,849,612.40284
5.19,0.044321422,103.899,1999,2.278157149978904,-3.1162871522202713,0.914331781878948,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,796,1599.5845000000002
9.395,0.045525961,83.425,2007,3.0651264247988204,-3.0894725443106483,0.9275067661234452,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1232,1215.085
9.695,0.029140008,176.33700000000005,1987,3.113679495388053,-3.5356432036783967,0.9982383487381454,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,191,3634.6022
6.695,0.075878519,194.082,1997,2.5874698065871224,-2.5786216517652583,0.9988183828390146,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1241,4827.05
20.35,0.054046705999999986,119.5466,2004,4.511097427455986,-2.9179066803248226,0.8626860070908013,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,609,1228.9716857142855
6.615,0.091954465,250.6408,2004,2.571964229922337,-2.3864617701113007,0.8745633919799589,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,676,3838.5589333333332
7.36,0.052418124,56.5588,2002,2.7129319932501077,-2.9485028695945035,0.9233072893496328,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,545,744.3643999999999
9.13,0.052058629,150.6024,2009,3.0215889859476257,-2.9553847147605685,0.926046931691146,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1319,1492.7236
13.35,0.080387424,219.2166,1998,3.653765181289022,-2.5208975329422207,1.5431712573655392,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1065,3570.55224
8.355,0.187523164,146.2418,2004,2.8905016865589266,-1.6738528998689404,0.8624886330949412,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,977,2335.876075
19.85,0.044460448,88.7856,1987,4.455333881989093,-3.11315529402362,0.9215224116291908,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1028,966.7416
18.25,0.077882226,258.0962,2002,4.272001872658765,-2.5525575164520933,0.876502761294743,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,826,3255.952228571428
15.75,0.14048631,252.7382,1987,3.9686269665968865,-1.96264523267812,0.8619870066503821,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,140,3785.073
18.0,0.017979145,178.3686,2009,4.242640687119285,-4.018542803905819,1.0031395352827177,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,251,3199.8348
7.63,0.134919202,46.9402,1999,2.7622454633866265,-2.003079183422248,0.8760887627138141,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,993,696.7597
10.195,0.012447775,197.611,1987,3.1929610082179205,-4.386213386902262,0.9215223783406346,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,890,1851.875142857143
11.8,0.054264078,75.0012,2002,3.435112807463533,-2.91389281792232,0.9241603374779764,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,138,1043.6415
10.395,0.030219852,114.7176,2002,3.2241277890307014,-3.499256219568464,0.9315179310065492,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,309,2004.058
7.235,0.099879337,195.1452,1987,2.689795531262553,-2.3037924515581545,0.920739993034,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,600,2316.3182
14.85,0.06122696900000001,253.0698,2009,3.8535697735995385,-2.7931675165956964,0.9334195293272542,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1370,3145.5055199999997
8.51,0.028207784,195.5478,1985,2.9171904291629644,-3.568157310758096,1.6148105837207891,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1446,2634.97008
15.85,0.069491408,218.2166,2007,3.981205847478877,-2.6665521599529827,0.8796766091253909,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,739,2503.7409
20.7,0.122015744,117.7466,2009,4.54972526643093,-2.103605193394681,0.8662192189938557,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1060,2050.5308400000004
9.395,0.099120588,107.228,1997,3.0651264247988204,-2.311418109475456,0.9296326063463568,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1093,1624.552
13.5,0.159968994,147.6102,1999,3.6742346141747673,-1.8327752700275342,0.8760887619525147,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,834,3110.6176
11.349999999999998,0.042949109000000006,199.5742,1985,3.368976105584603,-3.1477393758194405,0.9942317102291268,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1091,2468.52008
14.1,0.088172355,232.2668,2002,3.754996671103717,-2.4284618004746745,0.9154321380123012,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,100,3593.7220800000005
6.44,0.078831762,98.97,1985,2.5377155080899043,-2.5404392922636343,0.9071371691185678,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,995,1872.5625
14.15,0.035263498,254.8014,2004,3.7616485747608057,-3.344906901033957,0.8481880777042885,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,947,3723.0204399999993
9.695,0.12988983099999998,185.3898,1987,3.113679495388053,-2.0410686416647223,0.9126373741944688,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,576,2525.7122999999997
4.88,0.134037,53.3298,2009,2.2090722034374517,-2.0096393977421867,0.851787233304476,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1185,830.5189200000001
10.195,0.14586734699999998,194.0794,1997,3.1929610082179205,-1.9250576524765697,0.9021677861611918,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,869,3511.4292
12.650000000000002,0.121554149,53.7324,1985,3.5566838487557484,-2.1073954447013667,1.5315371980728505,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,761,749.3103428571429
12.3,0.091924311,189.753,1985,3.507135583350036,-2.386789747063576,1.6148105910328356,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1325,2792.0798571428572
11.099999999999998,0.236616754,217.6482,1985,3.331666249791536,-1.4413135184486705,1.5995595533217681,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,772,2519.0543
15.35,0.074553522,91.883,1987,3.9179076048319454,-2.5962379954265624,0.9017420922323832,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,765,1460.5987499999999
6.695,0.075864171,192.082,2004,2.5874698065871224,-2.5788107613697173,0.9986295145486755,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1241,4827.05
10.0,0.037977917,128.6994,2007,3.1622776601683795,-3.270750419757102,0.9269054568401472,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1260,1079.39496
8.63,0.031143591,183.9582,1999,2.937686164313676,-3.469146801305809,0.9237238286139972,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,452,3343.6476000000002
15.0,0.154860353,106.1938,2007,3.8729833462074175,-1.8652315165479192,1.004720893639715,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,378,1565.02948
20.0,0.028238317,46.3744,2009,4.47213595499958,-3.567075464450307,1.00313953162821,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,835,648.9330666666667
17.099999999999998,0.073700837,207.1638,1985,4.135214625627066,-2.607741122999232,0.9091553235896696,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1162,4244.8079
9.1,0.008027701,81.1618,1987,3.0166206257996717,-4.824857093385392,0.9128684606684012,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,852,1638.0899333333334
16.0,0.099290166,214.0902,1999,4.0,-2.309708746067753,0.9150492050091328,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1308,2123.902
15.85,0.180096791,57.3904,1998,3.981205847478877,-1.714260844837923,1.5560143929432009,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,83,644.4944
18.0,0.008499464,81.3618,1985,4.242640687119285,-4.767752176297686,0.9942317324534998,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1106,825.75845
19.1,0.177629525,173.9422,2002,4.370354676682432,-1.728055217871762,0.8644012318419071,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1286,2241.7486
7.27,0.020865797,90.2488,2009,2.6962937525425525,-3.869643967729012,0.9247649667648001,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,431,1104.6953600000002
6.59,0.026180032,120.7098,2004,2.567099530598687,-3.6427582961940255,0.8630253903759381,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1554,1807.6470000000002
13.1,0.037734334,173.9054,2009,3.6193922141707713,-3.2771848827981693,0.9260469492316378,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,497,2926.7616857142857
14.3,0.127435585,86.8224,1987,3.781534080237808,-2.0601442577343763,0.8740008661165823,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,566,1349.3546666666666
15.1,0.087762922,221.5456,2009,3.88587184554509,-2.433116168218483,0.9260469412342806,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,778,3536.7296
5.825,0.15312752300000002,162.4894,1998,2.4135036772294343,-1.8764842210841917,1.4641166684018572,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1304,1229.59944
10.195,0.017703043999999998,239.4538,2009,3.1929610082179205,-4.0340186767876425,0.9247649819436072,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,363,3220.74092
20.2,0.096433359,178.5028,1987,4.494441010848846,-2.3389030895084972,0.998238344857568,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1009,4250.4672
12.3,0.12813634599999998,248.346,1998,3.5071355833500366,-2.0546603788638103,1.5560143957037826,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1333,2364.9216
16.75,0.008184911999999999,101.2674,1987,4.092676385936225,-4.8054628195913,0.8616027072756927,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,301,1516.6924000000001
11.1,0.059846975,150.1366,1997,3.331666249791536,-2.815964391279724,0.9222899088067308,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,971,1989.9652333333333
9.195,0.122494876,100.1016,1999,3.032325840011261,-2.0996860784436233,0.8645306204743219,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,546,1142.1323428571427
15.349999999999998,0.054846706,147.3734,1985,3.9179076048319454,-2.903213148758875,0.8704928815776053,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1079,2820.9946
12.8,0.022980361,117.7492,1999,3.5777087639996634,-3.773115297372472,0.8636609718664917,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,329,2278.3676
6.325,0.125154452,99.2042,2004,2.5149552679918585,-2.0782066884250434,0.9980583980363292,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1140,2215.560466666667
20.2,0.011762847,153.534,1985,4.494441010848846,-4.442809273974421,0.9942316718190682,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1475,4096.3345
6.17,0.010674255,63.4826,2009,2.483948469674844,-4.5399205115299965,0.9252607074194154,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,597,1162.4868
6.98,0.041098016,81.6934,2004,2.6419689627245813,-3.1917954311511862,0.9980583964924848,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,549,996.3697000000002
19.2,0.077132215,197.411,1985,4.381780460041329,-2.562234251699321,0.9251308136878829,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1275,3208.046333333333
12.15,0.145013434,225.0404,2004,3.4856850115866758,-1.930928892577287,0.8628943787699368,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1476,3375.606
9.3,0.028683422000000007,195.8136,2007,3.049590136395381,-3.5514359537714446,0.8796766221003014,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,235,2721.7904000000003
18.0,0.008554102,79.3618,1999,4.242640687119285,-4.761344345002547,1.0006230570591212,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1106,825.75845
12.15,0.132058566,187.5872,2004,3.4856850115866758,-2.0245097729752586,0.998880835322602,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,862,3484.606971428571
13.5,0.017895691000000002,79.49600000000002,2002,3.6742346141747673,-4.0231953213716265,0.9131364200834788,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,705,958.7520000000001
19.35,0.08273175099999999,49.2034,2007,4.398863489584555,-2.492151820767716,0.9348909841645496,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,610,548.5240857142857
8.485,0.058083831,103.199,1987,2.912902332725902,-2.8458679498971087,0.9215224166617568,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1549,687.9933333333333
6.3,0.127449031,210.527,1997,2.5099800796022267,-2.0600387511704765,0.9296326010780364,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,708,3285.723
20.85,0.097536998,225.3746,1987,4.5661800227323495,-2.327523506290936,0.9982383465170152,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,386,2524.21425
15.5,0.143670179,48.4692,1998,3.9370039370059056,-1.9402350300495177,1.42019561615805,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1199,443.4228
17.0,0.139804885,265.7884,2002,4.123105625617661,-1.9675075070175183,1.0010958913830434,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,840,3868.830639999999
10.5,0.065860323,81.896,1985,3.2403703492039297,-2.7202190977033998,0.9940996029484052,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,317,1557.972
10.5,0.048166900000000006,48.8376,1987,3.2403703492039297,-3.033083215818836,0.8616026749741591,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1148,393.08832
9.3,0.089005769,143.9786,1997,3.049590136395381,-2.4190540911260183,0.8747287913326065,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,333,1964.90896
13.5,0.105893301,86.25399999999998,1985,3.6742346141747673,-2.245323286166003,1.4543292907948842,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,461,890.2697142857143
5.615,0.12566436,123.473,1987,2.3695991222145567,-2.0741407358083648,0.9099786769979024,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1369,1909.1815000000001
18.0,0.047377053,171.1422,1997,4.242640687119285,-3.0496172814261366,0.8747287878981657,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1322,2327.9697
13.35,0.015862119375,206.9638,2007,3.653765181289022,-4.14382144150139,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,493,3892.7994400000002
7.259999999999999,0.014353676,115.515,1985,2.6944387170614963,-4.243749202334347,0.9172286461752008,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,510,1427.30875
7.02,0.09404259933333332,148.1734,2009,2.649528259898354,-2.3640074149720047,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,911,2672.5212
20.1,0.025002878,140.4154,1998,4.483302354291978,-3.6887643407397346,1.542413560967678,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1537,2056.3233
14.65,0.012250991624999995,53.8614,2004,3.827531841800928,-4.402148396288001,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1451,598.6651666666667
7.825,0.150015234,157.5288,1997,2.797320146139873,-1.897018430042749,0.929632603249106,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1020,1436.6061714285715
17.35,0.014691784,74.1038,1997,4.165333119931706,-4.220466853011363,0.9114073087603284,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1050,842.50332
16.35,0.017062426999999998,98.141,2009,4.043513323831147,-4.07087648443439,0.9334195157649572,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1414,997.5903333333332
15.2,0.019142452,237.5248,2007,3.898717737923585,-3.955846792489608,0.9348910010652844,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,963,3397.3554666666664
18.7,0.104890428,121.4072,2002,4.324349662087931,-2.2548390165517,1.0010958920230149,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,501,1572.1757333333333
15.2,0.019018943,238.7248,1987,3.898717737923585,-3.9623197964901014,0.9288589915478741,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,963,3397.3554666666664
17.85,0.011233126,211.556,2004,4.224926034855522,-4.488888187435557,0.8745634209765606,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,561,3444.4053333333327
14.8,0.08102681099999999,190.0846,2004,3.8470768123342687,-2.512975179078113,0.9212643566716584,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,804,3654.4929749999997
15.85,0.081953387,176.237,2002,3.981205847478877,-2.501604644567046,0.8649391677968117,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,838,3043.53825
6.549999999999999,0.060587738,156.8288,1985,2.5592967784139447,-2.8036627496153455,1.5315372004090235,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1155,2356.9320000000002
18.85,0.090850115,126.6336,2004,4.341658669218482,-2.3985442183179733,0.9221155186357652,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,139,2173.1712
16.7,0.071335395,120.3782,1998,4.086563348340509,-2.640362651176888,1.4641166664751055,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,988,1004.5019714285716
20.35,0.08392956900000001,182.4292,1999,4.511097427455986,-2.477777296132327,1.000623042454245,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,851,3709.393733333333
9.195,0.08639603800000001,79.0644,1998,3.032325840011261,-2.4488134607050487,1.5428075616921466,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1056,1309.4066666666668
15.3,0.023071504,101.8332,2009,3.911521443121589,-3.7691570160302383,0.8662192208577564,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1326,1845.5976000000003
16.5,0.012627329,38.7506,1987,4.0620192023179795,-4.371891845586655,0.9121527406813784,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1300,705.8811599999999
20.85,0.094512029,104.5648,1998,4.5661800227323495,-2.3590281615779616,1.4641166681765032,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,773,1391.78832
9.3,0.013951503999999998,199.9084,1985,3.049590136395381,-4.2721679629061615,0.925130820246986,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,377,2777.7176000000004
10.6,0.056785183,231.9642,2004,3.2557641192199416,-2.8684798499616737,0.8745633850511348,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,19,2522.811314285714
5.15,0.06117708,121.8388,1997,2.2693611435820435,-2.793982669414089,0.8631885953720326,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,733,1875.2732571428571
12.85,0.152099033,252.6382,2004,3.584689665786984,-1.8832234373965344,0.9213526737190806,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,703,3658.9039
20.25,0.02594835,180.0976,2004,4.5,-3.6516472552068047,0.9221155238268854,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1544,2942.8360000000002
17.6,0.041581725,163.3526,1987,4.195235392680607,-3.1800945111213164,0.8740008669695294,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,72,2110.4750333333336
